Count_Id,Year_Wk,Year,Month,Week_Number,Project,Date,TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches)
20130623,2013_23,2013,6,23,Bonneville,6/6/2013,82,52,0
20130623,2013_23,2013,6,23,Bonneville,6/7/2013,81,58,0
20130623,2013_23,2013,6,23,Bonneville,6/8/2013,75,53,0
20130624,2013_24,2013,6,24,Bonneville,6/9/2013,76,53,0
20130624,2013_24,2013,6,24,Bonneville,6/10/2013,73,50,0
20130624,2013_24,2013,6,24,Bonneville,6/11/2013,69,50,0
20130624,2013_24,2013,6,24,Bonneville,6/12/2013,65,51,0.05
20130624,2013_24,2013,6,24,Bonneville,6/13/2013,67,51,0.35
20130624,2013_24,2013,6,24,Bonneville,6/14/2013,62,50,0.28
20130624,2013_24,2013,6,24,Bonneville,6/15/2013,69,49,0
20130625,2013_25,2013,6,25,Bonneville,6/16/2013,80,49,0
20130625,2013_25,2013,6,25,Bonneville,6/17/2013,72,57,0
20130625,2013_25,2013,6,25,Bonneville,6/18/2013,77,56,0.01
20130625,2013_25,2013,6,25,Bonneville,6/19/2013,72,52,0.45
20130625,2013_25,2013,6,25,Bonneville,6/20/2013,64,52,0.2
20130625,2013_25,2013,6,25,Bonneville,6/21/2013,66,52,0.12
20130625,2013_25,2013,6,25,Bonneville,6/22/2013,69,49,0
20130626,2013_26,2013,6,26,Bonneville,6/23/2013,79,48,0
20130626,2013_26,2013,6,26,Bonneville,6/24/2013,73,58,0.63
20130626,2013_26,2013,6,26,Bonneville,6/25/2013,66,56,0.05
20130626,2013_26,2013,6,26,Bonneville,6/26/2013,66,56,0.41
20130626,2013_26,2013,6,26,Bonneville,6/27/2013,73,57,0.1
20130626,2013_26,2013,6,26,Bonneville,6/28/2013,82,58,0
20130626,2013_26,2013,6,26,Bonneville,6/29/2013,90,61,0
20130627,2013_27,2013,6,27,Bonneville,6/30/2013,86,61,0
20130727,2013_27,2013,7,27,Bonneville,7/1/2013,96,61,0
20130727,2013_27,2013,7,27,Bonneville,7/2/2013,88,66,0
20130727,2013_27,2013,7,27,Bonneville,7/3/2013,85,63,0
20130727,2013_27,2013,7,27,Bonneville,7/4/2013,81,57,0
20130727,2013_27,2013,7,27,Bonneville,7/5/2013,74,56,0
20130727,2013_27,2013,7,27,Bonneville,7/6/2013,71,57,0
20130728,2013_28,2013,7,28,Bonneville,7/7/2013,74,57,0
20130728,2013_28,2013,7,28,Bonneville,7/8/2013,76,58,0
20130728,2013_28,2013,7,28,Bonneville,7/9/2013,79,57,0
20130728,2013_28,2013,7,28,Bonneville,7/10/2013,86,56,0
20130728,2013_28,2013,7,28,Bonneville,7/11/2013,80,54,0
20130728,2013_28,2013,7,28,Bonneville,7/12/2013,75,54,0
20130728,2013_28,2013,7,28,Bonneville,7/13/2013,73,51,0
20130729,2013_29,2013,7,29,Bonneville,7/14/2013,81,51,0
20130729,2013_29,2013,7,29,Bonneville,7/15/2013,86,53,0
20130729,2013_29,2013,7,29,Bonneville,7/16/2013,85,55,0
20130729,2013_29,2013,7,29,Bonneville,7/17/2013,89,62,0
20130729,2013_29,2013,7,29,Bonneville,7/18/2013,76,58,0
20130729,2013_29,2013,7,29,Bonneville,7/19/2013,79,57,0
20130729,2013_29,2013,7,29,Bonneville,7/20/2013,79,57,0
20130730,2013_30,2013,7,30,Bonneville,7/21/2013,76,57,0
20130730,2013_30,2013,7,30,Bonneville,7/22/2013,79,57,0
20130730,2013_30,2013,7,30,Bonneville,7/23/2013,80,59,0
20130730,2013_30,2013,7,30,Bonneville,7/24/2013,85,59,0
20130730,2013_30,2013,7,30,Bonneville,7/25/2013,87,62,0
20130730,2013_30,2013,7,30,Bonneville,7/26/2013,87,61,0
20130730,2013_30,2013,7,30,Bonneville,7/27/2013,86,57,0
20130731,2013_31,2013,7,31,Bonneville,7/28/2013,78,56,0
20130731,2013_31,2013,7,31,Bonneville,7/29/2013,72,56,0
20130731,2013_31,2013,7,31,Bonneville,7/30/2013,75,56,0
20130731,2013_31,2013,7,31,Bonneville,7/31/2013,80,59,0
20130831,2013_31,2013,8,31,Bonneville,8/1/2013,73,60,0
20130831,2013_31,2013,8,31,Bonneville,8/2/2013,64,58,0
20130831,2013_31,2013,8,31,Bonneville,8/3/2013,69,57,0
20130832,2013_32,2013,8,32,Bonneville,8/4/2013,80,57,0
20130832,2013_32,2013,8,32,Bonneville,8/5/2013,86,57,0
20130832,2013_32,2013,8,32,Bonneville,8/6/2013,86,59,0
20130832,2013_32,2013,8,32,Bonneville,8/7/2013,89,62,0
20130832,2013_32,2013,8,32,Bonneville,8/8/2013,83,62,0
20130832,2013_32,2013,8,32,Bonneville,8/9/2013,77,62,0
20130832,2013_32,2013,8,32,Bonneville,8/10/2013,78,60,0.04
20130833,2013_33,2013,8,33,Bonneville,8/11/2013,79,60,0.01
20130833,2013_33,2013,8,33,Bonneville,8/12/2013,75,61,0
20130833,2013_33,2013,8,33,Bonneville,8/13/2013,78,60,0
20130833,2013_33,2013,8,33,Bonneville,8/14/2013,83,57,0
20130833,2013_33,2013,8,33,Bonneville,8/15/2013,83,57,0
20130833,2013_33,2013,8,33,Bonneville,8/16/2013,81,64,0
20130833,2013_33,2013,8,33,Bonneville,8/17/2013,83,64,0.01
20130834,2013_34,2013,8,34,Bonneville,8/18/2013,82,63,0
20130834,2013_34,2013,8,34,Bonneville,8/19/2013,82,61,0
20130834,2013_34,2013,8,34,Bonneville,8/20/2013,83,60,0
20130834,2013_34,2013,8,34,Bonneville,8/21/2013,81,56,0
20130834,2013_34,2013,8,34,Bonneville,8/22/2013,91,55,0
20130834,2013_34,2013,8,34,Bonneville,8/23/2013,80,59,0.08
20130834,2013_34,2013,8,34,Bonneville,8/24/2013,73,60,0
20130835,2013_35,2013,8,35,Bonneville,8/25/2013,76,56,0
20130835,2013_35,2013,8,35,Bonneville,8/26/2013,68,56,0.08
20130835,2013_35,2013,8,35,Bonneville,8/27/2013,79,59,0
20130835,2013_35,2013,8,35,Bonneville,8/28/2013,85,61,0.08
20130835,2013_35,2013,8,35,Bonneville,8/29/2013,82,62,0
20130835,2013_35,2013,8,35,Bonneville,8/30/2013,78,64,0.44
20130835,2013_35,2013,8,35,Bonneville,8/31/2013,81,58,0.03
20130936,2013_36,2013,9,36,Bonneville,9/1/2013,90,57,0
20130936,2013_36,2013,9,36,Bonneville,9/2/2013,82,61,0
20130936,2013_36,2013,9,36,Bonneville,9/3/2013,82,60,0
20130936,2013_36,2013,9,36,Bonneville,9/4/2013,78,60,0
20130936,2013_36,2013,9,36,Bonneville,9/5/2013,72,63,0
20130936,2013_36,2013,9,36,Bonneville,9/6/2013,68,58,1.03
20130936,2013_36,2013,9,36,Bonneville,9/7/2013,66,55,0.17
20130937,2013_37,2013,9,37,Bonneville,9/8/2013,84,55,0
20130937,2013_37,2013,9,37,Bonneville,9/9/2013,83,57,0
20130937,2013_37,2013,9,37,Bonneville,9/10/2013,80,59,0
20130937,2013_37,2013,9,37,Bonneville,9/11/2013,93,60,0
20130937,2013_37,2013,9,37,Bonneville,9/12/2013,96,63,0
20130937,2013_37,2013,9,37,Bonneville,9/13/2013,81,61,0
20130937,2013_37,2013,9,37,Bonneville,9/14/2013,76,61,0
20130938,2013_38,2013,9,38,Bonneville,9/15/2013,78,60,0
20130938,2013_38,2013,9,38,Bonneville,9/16/2013,67,61,0.01
20130938,2013_38,2013,9,38,Bonneville,9/17/2013,70,57,0
20130938,2013_38,2013,9,38,Bonneville,9/18/2013,67,56,0.05
20130938,2013_38,2013,9,38,Bonneville,9/19/2013,71,48,0
20130938,2013_38,2013,9,38,Bonneville,9/20/2013,79,48,0
20130938,2013_38,2013,9,38,Bonneville,9/21/2013,74,50,0.12
20130939,2013_39,2013,9,39,Bonneville,9/22/2013,65,55,0.27
20130939,2013_39,2013,9,39,Bonneville,9/23/2013,59,54,0.69
20130939,2013_39,2013,9,39,Bonneville,9/24/2013,61,52,0.6
20130939,2013_39,2013,9,39,Bonneville,9/25/2013,57,49,0.8
20130939,2013_39,2013,9,39,Bonneville,9/26/2013,61,49,0.02
20130939,2013_39,2013,9,39,Bonneville,9/27/2013,65,50,0
20130939,2013_39,2013,9,39,Bonneville,9/28/2013,59,53,1.96
20130940,2013_40,2013,9,40,Bonneville,9/29/2013,65,52,1.45
20130940,2013_40,2013,9,40,Bonneville,9/30/2013,58,52,1.6
20131040,2013_40,2013,10,40,Bonneville,10/1/2013,56,49,0.92
20131040,2013_40,2013,10,40,Bonneville,10/2/2013,56,46,0.61
20131040,2013_40,2013,10,40,Bonneville,10/3/2013,55,45,0.5
20131040,2013_40,2013,10,40,Bonneville,10/4/2013,56,41,0
20131040,2013_40,2013,10,40,Bonneville,10/5/2013,67,40,0
20131041,2013_41,2013,10,41,Bonneville,10/6/2013,70,44,0
20131041,2013_41,2013,10,41,Bonneville,10/7/2013,73,46,0.39
20131041,2013_41,2013,10,41,Bonneville,10/8/2013,55,50,0.93
20131041,2013_41,2013,10,41,Bonneville,10/9/2013,52,40,0.9
20131041,2013_41,2013,10,41,Bonneville,10/10/2013,62,39,0
20131041,2013_41,2013,10,41,Bonneville,10/11/2013,61,46,0
20131041,2013_41,2013,10,41,Bonneville,10/12/2013,60,48,0.25
20131042,2013_42,2013,10,42,Bonneville,10/13/2013,54,41,0.02
20131042,2013_42,2013,10,42,Bonneville,10/14/2013,60,40,0
20131042,2013_42,2013,10,42,Bonneville,10/15/2013,67,41,0
20131042,2013_42,2013,10,42,Bonneville,10/16/2013,64,41,0
20131042,2013_42,2013,10,42,Bonneville,10/17/2013,66,40,0
20131042,2013_42,2013,10,42,Bonneville,10/18/2013,67,42,0
20131042,2013_42,2013,10,42,Bonneville,10/19/2013,67,42,0
20131043,2013_43,2013,10,43,Bonneville,10/20/2013,66,41,0
20131043,2013_43,2013,10,43,Bonneville,10/21/2013,69,41,0
20131043,2013_43,2013,10,43,Bonneville,10/22/2013,71,46,0
20131043,2013_43,2013,10,43,Bonneville,10/23/2013,72,50,0
20131043,2013_43,2013,10,43,Bonneville,10/24/2013,71,50,0
20131043,2013_43,2013,10,43,Bonneville,10/25/2013,71,46,0
20131043,2013_43,2013,10,43,Bonneville,10/26/2013,59,46,0
20131044,2013_44,2013,10,44,Bonneville,10/27/2013,63,46,0
20131044,2013_44,2013,10,44,Bonneville,10/28/2013,55,46,0.22
20131044,2013_44,2013,10,44,Bonneville,10/29/2013,59,40,0
20131044,2013_44,2013,10,44,Bonneville,10/30/2013,59,34,0
20131044,2013_44,2013,10,44,Bonneville,10/31/2013,57,34,0
20131144,2013_44,2013,11,44,Bonneville,11/1/2013,55,44,0.06
20131144,2013_44,2013,11,44,Bonneville,11/2/2013,61,43,0.9
20131145,2013_45,2013,11,45,Bonneville,11/3/2013,57,40,0.99
20131145,2013_45,2013,11,45,Bonneville,11/4/2013,49,42,0.67
20131145,2013_45,2013,11,45,Bonneville,11/5/2013,49,42,0.69
20131145,2013_45,2013,11,45,Bonneville,11/6/2013,45,42,0.28
20131145,2013_45,2013,11,45,Bonneville,11/7/2013,52,43,0.81
20131145,2013_45,2013,11,45,Bonneville,11/8/2013,51,45,0.75
20131145,2013_45,2013,11,45,Bonneville,11/9/2013,53,44,0.05
20131146,2013_46,2013,11,46,Bonneville,11/10/2013,51,42,0.01
20131146,2013_46,2013,11,46,Bonneville,11/11/2013,51,43,0
20131146,2013_46,2013,11,46,Bonneville,11/12/2013,56,42,0.07
20131146,2013_46,2013,11,46,Bonneville,11/13/2013,53,44,0.21
20131146,2013_46,2013,11,46,Bonneville,11/14/2013,52,46,0
20131146,2013_46,2013,11,46,Bonneville,11/15/2013,61,41,0.07
20131146,2013_46,2013,11,46,Bonneville,11/16/2013,48,45,0.87
20131147,2013_47,2013,11,47,Bonneville,11/17/2013,48,43,0.3
20131147,2013_47,2013,11,47,Bonneville,11/18/2013,48,43,0.02
20131147,2013_47,2013,11,47,Bonneville,11/19/2013,53,45,0.65
20131147,2013_47,2013,11,47,Bonneville,11/20/2013,58,47,0.43
20131147,2013_47,2013,11,47,Bonneville,11/21/2013,53,31,0.01
20131147,2013_47,2013,11,47,Bonneville,11/22/2013,46,30,0
20131147,2013_47,2013,11,47,Bonneville,11/23/2013,43,29,0
20131148,2013_48,2013,11,48,Bonneville,11/24/2013,40,30,0.01
20131148,2013_48,2013,11,48,Bonneville,11/25/2013,44,30,0
20131148,2013_48,2013,11,48,Bonneville,11/26/2013,46,31,0
20131148,2013_48,2013,11,48,Bonneville,11/27/2013,46,31,0
20131148,2013_48,2013,11,48,Bonneville,11/28/2013,45,34,0
20131148,2013_48,2013,11,48,Bonneville,11/29/2013,45,34,0
20131148,2013_48,2013,11,48,Bonneville,11/30/2013,48,31,0.03
20131249,2013_49,2013,12,49,Bonneville,12/1/2013,55,43,1.58
20131249,2013_49,2013,12,49,Bonneville,12/2/2013,60,41,4.71
20131249,2013_49,2013,12,49,Bonneville,12/3/2013,43,35,0.23
20131249,2013_49,2013,12,49,Bonneville,12/4/2013,42,28,0
20131249,2013_49,2013,12,49,Bonneville,12/5/2013,35,21,0
20131249,2013_49,2013,12,49,Bonneville,12/6/2013,29,21,0
20131249,2013_49,2013,12,49,Bonneville,12/7/2013,27,21,0
20131250,2013_50,2013,12,50,Bonneville,12/8/2013,26,12,0
20131250,2013_50,2013,12,50,Bonneville,12/9/2013,23,13,0
20131250,2013_50,2013,12,50,Bonneville,12/10/2013,32,19,0.01
20131250,2013_50,2013,12,50,Bonneville,12/11/2013,38,28,0
20131250,2013_50,2013,12,50,Bonneville,12/12/2013,38,28,0
20131250,2013_50,2013,12,50,Bonneville,12/13/2013,34,28,0.46
20131250,2013_50,2013,12,50,Bonneville,12/14/2013,46,34,0.13
20131251,2013_51,2013,12,51,Bonneville,12/15/2013,42,37,0.01
20131251,2013_51,2013,12,51,Bonneville,12/16/2013,47,38,0
20131251,2013_51,2013,12,51,Bonneville,12/17/2013,43,33,0
20131251,2013_51,2013,12,51,Bonneville,12/18/2013,39,31,0
20131251,2013_51,2013,12,51,Bonneville,12/19/2013,43,28,0
20131251,2013_51,2013,12,51,Bonneville,12/20/2013,38,28,0.03
20131251,2013_51,2013,12,51,Bonneville,12/21/2013,47,35,0.77
20131252,2013_52,2013,12,52,Bonneville,12/22/2013,48,45,0.18
20131252,2013_52,2013,12,52,Bonneville,12/23/2013,52,46,0.15
20131252,2013_52,2013,12,52,Bonneville,12/24/2013,51,35,0.62
20131252,2013_52,2013,12,52,Bonneville,12/25/2013,37,32,0
20131252,2013_52,2013,12,52,Bonneville,12/26/2013,42,31,0.01
20131252,2013_52,2013,12,52,Bonneville,12/27/2013,42,31,0
20131252,2013_52,2013,12,52,Bonneville,12/28/2013,42,32,0
20131253,2013_53,2013,12,53,Bonneville,12/29/2013,47,33,0
20131253,2013_53,2013,12,53,Bonneville,12/30/2013,39,33,0
20131253,2013_53,2013,12,53,Bonneville,12/31/2013,41,34,0.02
20140101,2014_01,2014,1,1,Bonneville,1/1/2014,51,34,0
20140101,2014_01,2014,1,1,Bonneville,1/2/2014,46,35,0
20140101,2014_01,2014,1,1,Bonneville,1/3/2014,51,38,0.42
20140101,2014_01,2014,1,1,Bonneville,1/4/2014,44,29,0.04
20140102,2014_02,2014,1,2,Bonneville,1/5/2014,43,28,0.02
20140102,2014_02,2014,1,2,Bonneville,1/6/2014,43,30,0
20140102,2014_02,2014,1,2,Bonneville,1/7/2014,42,33,0.01
20140102,2014_02,2014,1,2,Bonneville,1/8/2014,40,34,0.7
20140102,2014_02,2014,1,2,Bonneville,1/9/2014,47,36,1.25
20140102,2014_02,2014,1,2,Bonneville,1/10/2014,52,41,0.5
20140102,2014_02,2014,1,2,Bonneville,1/11/2014,59,45,0.65
20140103,2014_03,2014,1,3,Bonneville,1/12/2014,51,41,0.89
20140103,2014_03,2014,1,3,Bonneville,1/13/2014,52,42,0.49
20140103,2014_03,2014,1,3,Bonneville,1/14/2014,50,38,0.25
20140103,2014_03,2014,1,3,Bonneville,1/15/2014,47,37,0.01
20140103,2014_03,2014,1,3,Bonneville,1/16/2014,39,36,0
20140103,2014_03,2014,1,3,Bonneville,1/17/2014,50,36,0
20140103,2014_03,2014,1,3,Bonneville,1/18/2014,44,35,0
20140104,2014_04,2014,1,4,Bonneville,1/19/2014,43,32,0
20140104,2014_04,2014,1,4,Bonneville,1/20/2014,41,31,0
20140104,2014_04,2014,1,4,Bonneville,1/21/2014,38,32,0
20140104,2014_04,2014,1,4,Bonneville,1/22/2014,40,30,0
20140104,2014_04,2014,1,4,Bonneville,1/23/2014,39,33,0
20140104,2014_04,2014,1,4,Bonneville,1/24/2014,40,34,0
20140104,2014_04,2014,1,4,Bonneville,1/25/2014,38,30,0
20140105,2014_05,2014,1,5,Bonneville,1/26/2014,39,30,0
20140105,2014_05,2014,1,5,Bonneville,1/27/2014,38,31,0
20140105,2014_05,2014,1,5,Bonneville,1/28/2014,35,32,0.01
20140105,2014_05,2014,1,5,Bonneville,1/29/2014,40,35,2
20140105,2014_05,2014,1,5,Bonneville,1/30/2014,53,35,0.57
20140105,2014_05,2014,1,5,Bonneville,1/31/2014,45,39,0.29
20140205,2014_05,2014,2,5,Bonneville,2/1/2014,43,39,0.3
20140206,2014_06,2014,2,6,Bonneville,2/2/2014,48,33,0.02
20140206,2014_06,2014,2,6,Bonneville,2/3/2014,42,32,0.01
20140206,2014_06,2014,2,6,Bonneville,2/4/2014,39,29,0.16
20140206,2014_06,2014,2,6,Bonneville,2/5/2014,32,22,0
20140206,2014_06,2014,2,6,Bonneville,2/6/2014,26,20,0
20140206,2014_06,2014,2,6,Bonneville,2/7/2014,20,16,0.36
20140206,2014_06,2014,2,6,Bonneville,2/8/2014,23,14,0.23
20140207,2014_07,2014,2,7,Bonneville,2/9/2014,25,22,0.91
20140207,2014_07,2014,2,7,Bonneville,2/10/2014,29,25,0.05
20140207,2014_07,2014,2,7,Bonneville,2/11/2014,37,28,0.87
20140207,2014_07,2014,2,7,Bonneville,2/12/2014,51,34,1.11
20140207,2014_07,2014,2,7,Bonneville,2/13/2014,52,38,0.52
20140207,2014_07,2014,2,7,Bonneville,2/14/2014,54,39,1.11
20140207,2014_07,2014,2,7,Bonneville,2/15/2014,53,39,0.15
20140208,2014_08,2014,2,8,Bonneville,2/16/2014,49,40,1.44
20140208,2014_08,2014,2,8,Bonneville,2/17/2014,52,39,0.48
20140208,2014_08,2014,2,8,Bonneville,2/18/2014,52,42,0.73
20140208,2014_08,2014,2,8,Bonneville,2/19/2014,49,39,1.66
20140208,2014_08,2014,2,8,Bonneville,2/20/2014,47,38,0.92
20140208,2014_08,2014,2,8,Bonneville,2/21/2014,46,42,0.63
20140208,2014_08,2014,2,8,Bonneville,2/22/2014,50,32,0
20140209,2014_09,2014,2,9,Bonneville,2/23/2014,45,32,0
20140209,2014_09,2014,2,9,Bonneville,2/24/2014,52,33,0.02
20140209,2014_09,2014,2,9,Bonneville,2/25/2014,42,37,0.47
20140209,2014_09,2014,2,9,Bonneville,2/26/2014,40,37,0
20140209,2014_09,2014,2,9,Bonneville,2/27/2014,43,37,0.01
20140209,2014_09,2014,2,9,Bonneville,2/28/2014,41,37,0.11
20140309,2014_09,2014,3,9,Bonneville,3/1/2014,50,39,0
20140310,2014_10,2014,3,10,Bonneville,3/2/2014,41,29,0.74
20140310,2014_10,2014,3,10,Bonneville,3/3/2014,33,27,1.78
20140310,2014_10,2014,3,10,Bonneville,3/4/2014,45,33,0.63
20140310,2014_10,2014,3,10,Bonneville,3/5/2014,50,39,0.46
20140310,2014_10,2014,3,10,Bonneville,3/6/2014,56,42,2.23
20140310,2014_10,2014,3,10,Bonneville,3/7/2014,53,46,0.58
20140310,2014_10,2014,3,10,Bonneville,3/8/2014,60,40,0.12
20140311,2014_11,2014,3,11,Bonneville,3/9/2014,55,41,2.28
20140311,2014_11,2014,3,11,Bonneville,3/10/2014,59,48,0.66
20140311,2014_11,2014,3,11,Bonneville,3/11/2014,52,36,0.26
20140311,2014_11,2014,3,11,Bonneville,3/12/2014,52,36,0
20140311,2014_11,2014,3,11,Bonneville,3/13/2014,60,35,0
20140311,2014_11,2014,3,11,Bonneville,3/14/2014,63,33,0.43
20140311,2014_11,2014,3,11,Bonneville,3/15/2014,61,33,0.23
20140312,2014_12,2014,3,12,Bonneville,3/16/2014,65,41,0
20140312,2014_12,2014,3,12,Bonneville,3/17/2014,61,39,1.08
20140312,2014_12,2014,3,12,Bonneville,3/18/2014,49,40,0.05
20140312,2014_12,2014,3,12,Bonneville,3/19/2014,49,40,0
20140312,2014_12,2014,3,12,Bonneville,3/20/2014,57,36,0.15
20140312,2014_12,2014,3,12,Bonneville,3/21/2014,54,36,0.02
20140312,2014_12,2014,3,12,Bonneville,3/22/2014,51,33,0
20140313,2014_13,2014,3,13,Bonneville,3/23/2014,58,31,0
20140313,2014_13,2014,3,13,Bonneville,3/24/2014,61,34,0
20140313,2014_13,2014,3,13,Bonneville,3/25/2014,61,34,0.02
20140313,2014_13,2014,3,13,Bonneville,3/26/2014,65,41,0.57
20140313,2014_13,2014,3,13,Bonneville,3/27/2014,53,42,0.69
20140313,2014_13,2014,3,13,Bonneville,3/28/2014,49,42,0.59
20140313,2014_13,2014,3,13,Bonneville,3/29/2014,54,41,1.15
20140314,2014_14,2014,3,14,Bonneville,3/30/2014,58,44,0.6
20140314,2014_14,2014,3,14,Bonneville,3/31/2014,54,36,0.02
20140414,2014_14,2014,4,14,Bonneville,4/1/2014,54,36,0.25
20140414,2014_14,2014,4,14,Bonneville,4/2/2014,59,37,0.12
20140414,2014_14,2014,4,14,Bonneville,4/3/2014,48,42,0
20140414,2014_14,2014,4,14,Bonneville,4/4/2014,58,40,0.45
20140414,2014_14,2014,4,14,Bonneville,4/5/2014,58,41,0.23
20140415,2014_15,2014,4,15,Bonneville,4/6/2014,52,46,0.88
20140415,2014_15,2014,4,15,Bonneville,4/7/2014,64,44,0.01
20140415,2014_15,2014,4,15,Bonneville,4/8/2014,64,44,0
20140415,2014_15,2014,4,15,Bonneville,4/9/2014,76,44,0.46
20140415,2014_15,2014,4,15,Bonneville,4/10/2014,69,46,0
20140415,2014_15,2014,4,15,Bonneville,4/11/2014,61,41,0
20140415,2014_15,2014,4,15,Bonneville,4/12/2014,63,41,0
20140416,2014_16,2014,4,16,Bonneville,4/13/2014,63,42,0
20140416,2014_16,2014,4,16,Bonneville,4/14/2014,63,42,0
20140416,2014_16,2014,4,16,Bonneville,4/15/2014,69,44,0
20140416,2014_16,2014,4,16,Bonneville,4/16/2014,71,44,0.03
20140416,2014_16,2014,4,16,Bonneville,4/17/2014,59,46,0.15
20140416,2014_16,2014,4,16,Bonneville,4/18/2014,59,47,0.65
20140416,2014_16,2014,4,16,Bonneville,4/19/2014,53,42,0
20140417,2014_17,2014,4,17,Bonneville,4/20/2014,59,42,0.18
20140417,2014_17,2014,4,17,Bonneville,4/21/2014,59,42,0
20140417,2014_17,2014,4,17,Bonneville,4/22/2014,66,44,0.24
20140417,2014_17,2014,4,17,Bonneville,4/23/2014,66,44,0.68
20140417,2014_17,2014,4,17,Bonneville,4/24/2014,56,43,1.01
20140417,2014_17,2014,4,17,Bonneville,4/25/2014,55,42,0.61
20140417,2014_17,2014,4,17,Bonneville,4/26/2014,57,42,0.12
20140418,2014_18,2014,4,18,Bonneville,4/27/2014,57,43,0.38
20140418,2014_18,2014,4,18,Bonneville,4/28/2014,58,44,0.58
20140418,2014_18,2014,4,18,Bonneville,4/29/2014,66,43,0
20140418,2014_18,2014,4,18,Bonneville,4/30/2014,66,43,0
20140518,2014_18,2014,5,18,Bonneville,5/1/2014,73,46,0
20140518,2014_18,2014,5,18,Bonneville,5/2/2014,79,49,0
20140518,2014_18,2014,5,18,Bonneville,5/3/2014,86,47,0.03
20140519,2014_19,2014,5,19,Bonneville,5/4/2014,59,50,0.43
20140519,2014_19,2014,5,19,Bonneville,5/5/2014,61,48,1.05
20140519,2014_19,2014,5,19,Bonneville,5/6/2014,63,48,0.01
20140519,2014_19,2014,5,19,Bonneville,5/7/2014,63,48,0
20140519,2014_19,2014,5,19,Bonneville,5/8/2014,65,45,0
20140519,2014_19,2014,5,19,Bonneville,5/9/2014,55,47,1.83
20140519,2014_19,2014,5,19,Bonneville,5/10/2014,54,44,1.61
20140520,2014_20,2014,5,20,Bonneville,5/11/2014,60,44,0.03
20140520,2014_20,2014,5,20,Bonneville,5/12/2014,68,46,0
20140520,2014_20,2014,5,20,Bonneville,5/13/2014,78,47,0
20140520,2014_20,2014,5,20,Bonneville,5/14/2014,81,49,0
20140520,2014_20,2014,5,20,Bonneville,5/15/2014,86,52,0
20140520,2014_20,2014,5,20,Bonneville,5/16/2014,83,55,0
20140520,2014_20,2014,5,20,Bonneville,5/17/2014,69,55,0
20140521,2014_21,2014,5,21,Bonneville,5/18/2014,69,53,0.04
20140521,2014_21,2014,5,21,Bonneville,5/19/2014,61,50,0.48
20140521,2014_21,2014,5,21,Bonneville,5/20/2014,70,46,0
20140521,2014_21,2014,5,21,Bonneville,5/21/2014,74,47,0
20140521,2014_21,2014,5,21,Bonneville,5/22/2014,70,50,0
20140521,2014_21,2014,5,21,Bonneville,5/23/2014,79,52,0
20140521,2014_21,2014,5,21,Bonneville,5/24/2014,68,55,0.06
20140522,2014_22,2014,5,22,Bonneville,5/25/2014,68,49,0
20140522,2014_22,2014,5,22,Bonneville,5/26/2014,71,50,0.1
20140522,2014_22,2014,5,22,Bonneville,5/27/2014,71,53,0.01
20140522,2014_22,2014,5,22,Bonneville,5/28/2014,68,52,0
20140522,2014_22,2014,5,22,Bonneville,5/29/2014,59,50,0.73
20140522,2014_22,2014,5,22,Bonneville,5/30/2014,68,44,0.01
20140522,2014_22,2014,5,22,Bonneville,5/31/2014,75,45,0
20140623,2014_23,2014,6,23,Bonneville,6/1/2014,75,53,0
20140623,2014_23,2014,6,23,Bonneville,6/2/2014,70,54,0
20140623,2014_23,2014,6,23,Bonneville,6/3/2014,73,53,0
20140623,2014_23,2014,6,23,Bonneville,6/4/2014,65,52,0
20140623,2014_23,2014,6,23,Bonneville,6/5/2014,71,51,0
20140623,2014_23,2014,6,23,Bonneville,6/6/2014,75,51,0
20140623,2014_23,2014,6,23,Bonneville,6/7/2014,77,51,0
20140624,2014_24,2014,6,24,Bonneville,6/8/2014,75,54,0
20140624,2014_24,2014,6,24,Bonneville,6/9/2014,78,56,0
20140624,2014_24,2014,6,24,Bonneville,6/10/2014,72,52,0
20140624,2014_24,2014,6,24,Bonneville,6/11/2014,73,51,0
20140624,2014_24,2014,6,24,Bonneville,6/12/2014,77,51,0
20140624,2014_24,2014,6,24,Bonneville,6/13/2014,64,53,0.56
20140624,2014_24,2014,6,24,Bonneville,6/14/2014,61,53,0.14
20140625,2014_25,2014,6,25,Bonneville,6/15/2014,61,53,0
20140625,2014_25,2014,6,25,Bonneville,6/16/2014,62,49,0.18
20140625,2014_25,2014,6,25,Bonneville,6/17/2014,60,49,0.35
20140625,2014_25,2014,6,25,Bonneville,6/18/2014,59,49,0.01
20140625,2014_25,2014,6,25,Bonneville,6/19/2014,68,49,0
20140625,2014_25,2014,6,25,Bonneville,6/20/2014,78,49,0.05
20140625,2014_25,2014,6,25,Bonneville,6/21/2014,70,46,0.04
20140626,2014_26,2014,6,26,Bonneville,6/22/2014,72,47,0
20140626,2014_26,2014,6,26,Bonneville,6/23/2014,76,50,0
20140626,2014_26,2014,6,26,Bonneville,6/24/2014,79,54,0.1
20140626,2014_26,2014,6,26,Bonneville,6/25/2014,75,54,0
20140626,2014_26,2014,6,26,Bonneville,6/26/2014,74,55,0.37
20140626,2014_26,2014,6,26,Bonneville,6/27/2014,66,57,0.97
